message_id,label,label_num,message
2313,spam,1,"Congratulations! Thanks to a good friend U have WON the £2,000 Xmas prize. 2 claim is easy, just call 08718726971 NOW! Only 10p per minute. BT-national-rate."
2314,spam,1,"tddnewsletter@emc1.co.uk (More games from TheDailyDraw) Dear Helen, Dozens of Free Games - with great prizesWith.."
2315,ham,0,So what do you guys do.
2316,ham,0,Also that chat was awesome but don't make it regular unless you can see her in person
2317,ham,0,That's significant but dont worry.
2318,ham,0,That's cause your old. I live to be high.
2319,ham,0,"Waqt se pehle or naseeb se zyada kisi ko kuch nahi milta,Zindgi wo nahi he jo hum sochte hai Zindgi wo hai jo ham jeetey hai.........."
2320,ham,0,On the way to office da..
2321,ham,0,In which place do you want da.
2322,ham,0,This pain couldn't have come at a worse time.
2323,ham,0,Ok...
2324,ham,0,Should I be stalking u?
2325,ham,0,Sorry dude. Dont know how i forgot. Even after Dan reminded me. Sorry. Hope you guys had fun.
2326,ham,0,Ok lor.
2327,ham,0,Apps class varaya elaya.
2328,ham,0,The Xmas story is peace.. The Xmas msg is love.. The Xmas miracle is jesus.. Hav a blessed month ahead &amp; wish U Merry Xmas...
2329,spam,1,"URGENT! Your mobile number *************** WON a £2000 Bonus Caller prize on 10/06/03! This is the 2nd attempt to reach you! Call 09066368753 ASAP! Box 97N7QP, 150ppm"
2330,ham,0,That day you asked about anand number. Why:-)
2331,ham,0,Am surfing online store. For offers do you want to buy any thing.
2332,ham,0,Long beach lor. Expected... U having dinner now?
2333,ham,0,At home by the way
2334,ham,0,We are both fine. Thanks
2335,ham,0,What happen to her tell the truth
2336,ham,0,Do you like Italian food?
2337,ham,0,Which is weird because I know I had it at one point
2338,ham,0,"""Aww you must be nearly dead!Well Jez isComing over toDo some workAnd that whillTake forever!"""
2339,ham,0,Tell your friends what you plan to do on Valentines day @ &lt;URL&gt;
2340,ham,0,"Alright, see you in a bit"
2341,ham,0,Cheers for the message Zogtorius. Ive been staring at my phone for an age deciding whether to text or not.
2342,ham,0,I will take care of financial problem.i will help:)
2343,ham,0,Tell dear what happen to you. Why you talking to me like an alian
2344,spam,1,Double your mins & txts on Orange or 1/2 price linerental - Motorola and SonyEricsson with B/Tooth FREE-Nokia FREE Call MobileUpd8 on 08000839402 or2optout/HV9D
2345,ham,0,"1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. Its interesting..:)"
2346,ham,0,Okie...
2347,ham,0,"Hi this is yijue, can i meet u at 11 tmr?"
2348,ham,0,Its posible dnt live in  &lt;#&gt; century cm frwd n thnk different
2349,ham,0,But i dint slept in afternoon.
2350,ham,0,That seems unnecessarily affectionate
2351,ham,0,Yar else i'll thk of all sorts of funny things.
2352,ham,0,You will be in the place of that man
2353,spam,1,"Download as many ringtones as u like no restrictions, 1000s 2 choose. U can even send 2 yr buddys. Txt Sir to 80082 £3 "
2354,ham,0,Thats cool. How was your day?
2355,spam,1,Please CALL 08712402902 immediately as there is an urgent message waiting for you.
2356,ham,0,R we going with the  &lt;#&gt;  bus?
2357,ham,0,"Hello, my love ! How went your day ? Are you alright ? I think of you, my sweet and send a jolt to your heart to remind you ... I LOVE YOU! Can you hear it ? I screamed it across the sea for all the world to hear. Ahmad al Hallaq is loved ! and owned ! *possessive passionate kiss*"
2358,ham,0,No..he joined today itself.
2359,ham,0,Okay same with me. Well thanks for the clarification
2360,ham,0,I'll talk to the others and probably just come early tomorrow then
2361,spam,1,"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic"
2362,ham,0,"Had the money issue weigh me down but thanks to you, I can breathe easier now. I.ll make sure you dont regret it. Thanks."
2363,ham,0,Hi. I'm sorry i missed your call. Can you pls call back.
2364,ham,0,How are you doing? Hope you've settled in for the new school year. Just wishin you a gr8 day
2365,spam,1,"Fantasy Football is back on your TV. Go to Sky Gamestar on Sky Active and play £250k Dream Team. Scoring starts on Saturday, so register now!SKY OPT OUT to 88088"
2366,ham,0,Ok then no need to tell me anything i am going to sleep good night
2367,ham,0,Ok try to do week end course in coimbatore.
2368,spam,1,Tone Club: Your subs has now expired 2 re-sub reply MONOC 4 monos or POLYC 4 polys 1 weekly @ 150p per week Txt STOP 2 stop This msg free Stream 0871212025016
2369,ham,0,V nice! Off 2 sheffield tom 2 air my opinions on categories 2 b used 2 measure ethnicity in next census. Busy transcribing. :-)
2370,ham,0,If you r @ home then come down within 5 min
2371,ham,0,"A Boy loved a gal. He propsd bt she didnt mind. He gv lv lttrs, Bt her frnds threw thm. Again d boy decided 2 aproach d gal , dt time a truck was speeding towards d gal. Wn it was about 2 hit d girl,d boy ran like hell n saved her. She asked 'hw cn u run so fast?' D boy replied ""Boost is d secret of my energy"" n instantly d girl shouted ""our energy"" n Thy lived happily 2gthr drinking boost evrydy Moral of d story:- I hv free msgs:D;): gud ni8"
2372,ham,0,"That day ü say ü cut ur hair at paragon, is it called hair sense? Do ü noe how much is a hair cut? "
2373,ham,0,"Hmm, too many of them unfortunately... Pics obviously arent hot cakes. Its kinda fun tho"
2374,ham,0,Watching tv lor... Y she so funny we bluff her 4 wat. Izzit because she thk it's impossible between us?
2375,spam,1,XMAS Prize draws! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09058094565 from land line. Valid 12hrs only
2376,ham,0,Dunno lei he neva say...
2377,ham,0,Thanx 4 2day! U r a goodmate I THINK UR RITE SARY! ASUSUAL!1 U CHEERED ME UP! LOVE U FRANYxxxxx
2378,ham,0,I'm on my way home. Went to change batt 4 my watch then go shop a bit lor.
2379,spam,1,YES! The only place in town to meet exciting adult singles is now in the UK. Txt CHAT to 86688 now! 150p/Msg.
2380,ham,0,"Hi, Mobile no.  &lt;#&gt;  has added you in their contact list on www.fullonsms.com It s a great place to send free sms to people For more visit fullonsms.com"
2381,ham,0,"Good evening Sir, hope you are having a nice day. I wanted to bring it to your notice that I have been late in paying rent for the past few months and have had to pay a $ &lt;#&gt;  charge. I felt it would be inconsiderate of me to nag about something you give at great cost to yourself and that's why i didnt speak up. I however am in a recession and wont be able to pay the charge this month hence my askin well ahead of month's end. Can you please help. Thank you for everything."
2382,ham,0,"If i let you do this, i want you in the house by 8am."
2383,ham,0,"Best line said in Love: . ""I will wait till the day I can forget u Or The day u realize that u cannot forget me.""... Gn"
2384,ham,0,I will reach before ten morning
2385,ham,0,Your pussy is perfect!
2386,ham,0,"Sorry, I'll call later"
2387,spam,1,"Someone has contacted our dating service and entered your phone becausethey fancy you! To find out who it is call from a landline 09058098002. PoBox1, W14RG 150p"
2388,ham,0,No message..no responce..what happend?
2389,ham,0,Also where's the piece
2390,ham,0,"wiskey Brandy Rum Gin Beer Vodka Scotch Shampain Wine ""KUDI""yarasu dhina vaazhthukkal. .."
2391,ham,0,Boo. How's things? I'm back at home and a little bored already :-(
2392,ham,0,First has she gained more than  &lt;#&gt; kg since she took in. Second has she done the blood sugar tests. If she has and its ok and her blood pressure is within normal limits then no worries
2393,ham,0,PICK UR FONE UP NOW U DUMB?
2394,ham,0,"Thanks da thangam, i feel very very happy dear. I also miss you da."
2395,ham,0,"Okey doke. I'm at home, but not dressed cos laying around ill! Speak to you later bout times and stuff. "
2396,ham,0,I don't run away frm u... I walk slowly &amp; it kills me that u don't care enough to stop me...
2397,ham,0,"Babe, I'm back ... Come back to me ..."
2398,ham,0,Well you told others you'd marry them...
2399,ham,0,Neshanth..tel me who r u?
2400,ham,0,YO YO YO BYATCH WHASSUP?
2401,ham,0,Oh... Kay... On sat right?
2402,ham,0,Hi! This is Roger from CL. How are you?
2403,spam,1,Babe: U want me dont u baby! Im nasty and have a thing 4 filthyguys. Fancy a rude time with a sexy bitch. How about we go slo n hard! Txt XXX SLO(4msgs)
2404,ham,0,Oh oh... Wasted... Den muz chiong on sat n sun liao...
2405,ham,0,Jesus christ bitch I'm trying to give you drugs answer your fucking phone
2406,ham,0,Please give it 2  or i will pick it up on Tuesday evening about 8 if that is ok.
2407,ham,0,I'm meeting Darren...
2408,ham,0,"One of best dialogue in cute reltnship..!! ""Wen i Die, Dont Come Near My Body..!! Bcoz My Hands May Not Come 2 Wipe Ur Tears Off That Time..!Gud ni8"
2409,ham,0,"Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant."
2410,ham,0,Dear where you will be when i reach there
2411,ham,0,Aww that's the first time u said u missed me without asking if I missed u first. You DO love me! :)
2412,ham,0,Ok... Thanx... Gd nite 2 ü too...
2413,ham,0,"Come to me right now, Ahmad"
2414,spam,1,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.
2415,ham,0,Lol please do. Actually send a pic of yourself right now. I wanna see. Pose with a comb and hair dryer or something.
2416,ham,0,O was not into fps then.
2417,ham,0,Huh means computational science... Y they like dat one push here n there...
2418,ham,0,"Could you not read me, my Love ? I answered you"
2419,ham,0,Oh... Lk tt den we take e one tt ends at cine lor... Dun wan yogasana oso can... 
2420,ham,0,"Madam,regret disturbance.might receive a reference check from DLF Premarica.kindly be informed.Rgds,Rakhesh,Kerala."
2421,spam,1,SMS SERVICES For your inclusive text credits pls gotto www.comuk.net login 3qxj9 unsubscribe with STOP no extra charge help 08702840625 comuk.220cm2 9AE
2422,ham,0,Oic... Then better quickly go bathe n settle down...
2423,ham,0,Err... Cud do. I'm going to  at 8pm. I haven't got a way to contact him until then.
2424,ham,0,A bloo bloo bloo I'll miss the first bowl
2425,ham,0,Lmao but its so fun...
2426,ham,0,Oh k k:)but he is not a big hitter.anyway good
2427,ham,0,Hey!!! I almost forgot ... Happy B-day babe ! I love ya!!
2428,spam,1,Valentines Day Special! Win over £1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. 150p/msg rcvd. CustCare:08718720201
2429,ham,0,Do you think i can move  &lt;#&gt;  in a week
2430,ham,0,She.s find. I sent you an offline message to know how anjola's now.
2431,spam,1,Guess who am I?This is the first time I created a web page WWW.ASJESUS.COM read all I wrote. I'm waiting for your opinions. I want to be your friend 1/1
2432,ham,0,How was txting and driving
2433,ham,0,That's good. Lets thank God. Please complete the drug. Have lots of water. And have a beautiful day.
2434,ham,0,Really dun bluff me leh... U sleep early too. Nite...
2435,ham,0,"Indians r poor but India is not a poor country. Says one of the swiss bank directors. He says that "" &lt;#&gt;  lac crore"" of Indian money is deposited in swiss banks which can be used for 'taxless' budget for  &lt;#&gt;  yrs. Can give  &lt;#&gt;  crore jobs to all Indians. From any village to Delhi 4 lane roads. Forever free power suply to more than  &lt;#&gt;  social projects. Every citizen can get monthly  &lt;#&gt; /- for  &lt;#&gt;  yrs. No need of World Bank &amp; IMF loan. Think how our money is blocked by rich politicians. We have full rights against corrupt politicians. Itna forward karo ki pura INDIA padhe.g.m."""
2436,ham,0,Uncle boye. I need movies oh. Guide me. Plus you know torrents are not particularly legal here. And the system is slowing down. What should i do. Have a gr8 day. Plus have you started cos i dont meet you online. How was the honey moon.
2437,ham,0,Oh ya ya. I remember da. .
2438,ham,0,Btw regarding that we should really try to see if anyone else can be our 4th guy before we commit to a random dude
2439,spam,1,"For ur chance to win £250 cash every wk TXT: PLAY to 83370. T's&C's www.music-trivia.net custcare 08715705022, 1x150p/wk."
2440,ham,0,I not busy juz dun wan 2 go so early.. Hee.. 
2441,ham,0,Rightio. 11.48 it is then. Well arent we all up bright and early this morning.
2442,ham,0,"Great. I'm in church now, will holla when i get out"
2443,ham,0,Back in brum! Thanks for putting us up and keeping us all and happy. See you soon 
2444,ham,0,I donno if they are scorable
2445,ham,0,&lt;#&gt;  great loxahatchee xmas tree burning update: you can totally see stars here
2446,ham,0,"Yes but i dont care! I need you bad, princess!"
2447,ham,0,"The guy (kadeem) hasn't been selling since the break, I know one other guy but he's paranoid as fuck and doesn't like selling without me there and I can't be up there til late tonight"
2448,ham,0,"Sorry, I'll call later"
2449,ham,0,Tmr then ü brin lar... Aiya later i come n c lar... Mayb ü neva set properly ü got da help sheet wif ü...
2450,ham,0,Do u knw dis no. &lt;#&gt; ?
2451,ham,0,Then she dun believe wat?
2452,ham,0,K..give back my thanks.
2453,ham,0,I know complain num only..bettr directly go to bsnl offc nd apply for it..
2454,ham,0,Okay. I've seen it. So i should pick it on friday?
2455,ham,0,How much she payed. Suganya.
2456,ham,0,Left dessert. U wan me 2 go suntec look 4 u?
2457,ham,0,"Abeg, make profit. But its a start. Are you using it to get sponsors for the next event?"
2458,ham,0,Onum ela pa. Normal than.
2459,ham,0,K.k..how is your sister kids?
2460,ham,0,"Cool, I'll text you when I'm on the way"
2461,ham,0,Nope. Meanwhile she talk say make i greet you.
2462,ham,0,i cant talk to you now.i will call when i can.dont keep calling.
2463,ham,0,Anything lar...
2464,ham,0,"Rose needs water, season needs change, poet needs imagination..My phone needs ur sms and i need ur lovely frndship forever...."
2465,ham,0,"Good afternoon, babe. How goes that day ? Any job prospects yet ? I miss you, my love ... *sighs* ... :-("
2466,ham,0,They will pick up and drop in car.so no problem..
2467,ham,0,S.i think he is waste for rr..
2468,ham,0,He is world famamus....
2469,ham,0,Is there coming friday is leave for pongal?do you get any news from your work place.
2470,ham,0,Lol well don't do it without me. We could have a big sale together.
2471,ham,0,* Am on my way
2472,ham,0,Eat at old airport road... But now 630 oredi... Got a lot of pple...
2473,ham,0,"sry can't talk on phone, with parents"
2474,spam,1,"Final Chance! Claim ur £150 worth of discount vouchers today! Text YES to 85023 now! SavaMob, member offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Subs 16"
2475,ham,0,Ok lor wat time ü finish?
2476,ham,0,"Princess, i like to make love  &lt;#&gt;  times per night. Hope thats not a problem!"
2477,ham,0,Mm i am on the way to railway
2478,ham,0,i dnt wnt to tlk wid u
2479,ham,0,"I'm done. I'm sorry. I hope your next space gives you everything you want. Remember all the furniture is yours. If i'm not around when you move it, just lock all the locks and leave the key with jenne."
2480,ham,0,Not yet. Just i'd like to keep in touch and it will be the easiest way to do that from barcelona. By the way how ru and how is the house?
2481,spam,1,"Sppok up ur mob with a Halloween collection of nokia logo&pic message plus a FREE eerie tone, txt CARD SPOOK to 8007"
2482,spam,1,"Urgent! call 09066612661 from landline. Your complementary 4* Tenerife Holiday or £10,000 cash await collection SAE T&Cs PO Box 3 WA14 2PX 150ppm 18+ Sender: Hol Offer"
2483,ham,0,K.:)do it at evening da:)urgent:)
2484,ham,0,Pansy! You've been living in a jungle for two years! Its my driving you should be more worried about!
2485,ham,0,Mm have some kanji dont eat anything heavy ok
2486,ham,0,Only if you promise your getting out as SOON as you can. And you'll text me in the morning to let me know you made it in ok.
2487,ham,0,Lol that's different. I don't go trying to find every real life photo you ever took.
2488,ham,0,I dont thnk its a wrong calling between us
2489,ham,0,K ill drink.pa then what doing. I need srs model pls send it to my mail id pa.
2490,ham,0,Aiyah e rain like quite big leh. If drizzling i can at least run home.
2491,ham,0,I have 2 docs appointments next week.:/ I'm tired of them shoving stuff up me. Ugh why couldn't I have had a normal body?
2492,ham,0,Dun b sad.. It's over.. Dun thk abt it already. Concentrate on ur other papers k.
2493,ham,0,"Greetings me, ! Consider yourself excused."
2494,ham,0,No drama Pls.i have had enough from you and family while i am struggling in the hot sun in a strange place.No reason why there should be an ego of not going 'IF NOT INVITED' when actually its necessity to go.wait for very serious reppurcussions.
2495,ham,0,they released another Italian one today and it has a cosign option
2496,ham,0,"You at mu? You should try to figure out how much money everyone has for gas and alcohol, jay and I are trying to figure out our weed budget"
2497,spam,1,WINNER! As a valued network customer you hvae been selected to receive a £900 reward! To collect call 09061701444. Valid 24 hours only. ACL03530150PM
2498,ham,0,HCL chennai requires FRESHERS for voice process.Excellent english needed.Salary upto  &lt;#&gt; .Call Ms.Suman  &lt;#&gt;  for Telephonic interview -via Indyarocks.com
2499,ham,0,Dai what this da.. Can i send my resume to this id.
2500,ham,0,"I know where the  &lt;#&gt;  is, I'll be there around 5"
2501,ham,0,Yup i've finished c ü there...
2502,ham,0,Remember to ask alex about his pizza
2503,ham,0,No da..today also i forgot..
2504,ham,0,"Ola would get back to you maybe not today but I ve told him you can be his direct link in the US in getting cars he bids for online, you arrange shipping and you get a cut. Or U????? For a partnership where U????? Invest money for shipping and he takes care of the rest!U??Wud b self reliant soon dnt worry"
2505,ham,0,Fwiw the reason I'm only around when it's time to smoke is that because of gas I can only afford to be around when someone tells me to be and that apparently only happens when somebody wants to light up
2506,ham,0,"Hello, my boytoy! I made it home and my constant thought is of you, my love. I hope your having a nice visit but I can't wait till you come home to me ...*kiss*"
2507,ham,0,Congrats kano..whr s the treat maga?
2508,ham,0,Who u talking about?
2509,ham,0,Yup...
2510,ham,0,Ok...
2511,ham,0,"U wake up already? Wat u doing? U picking us up later rite? I'm taking sq825, reaching ard 7 smth 8 like dat. U can check e arrival time. C ya soon..."
2512,ham,0,Yunny i'm walking in citylink now ü faster come down... Me very hungry...
2513,ham,0,Er yep sure. Props?
2514,ham,0,"Hiya , have u been paying money into my account? If so, thanks. Got a pleasant surprise when i checked my balance -u c, i don't get statements 4 that acc"
2515,spam,1,U have won a nokia 6230 plus a free digital camera. This is what u get when u win our FREE auction. To take part send NOKIA to 83383 now. POBOX114/14TCR/W1 16
2516,ham,0,Ok ill send you with in  &lt;DECIMAL&gt;  ok.
2517,ham,0,Bognor it is! Should be splendid at this time of year.
2518,ham,0,Yes.i'm in office da:)
2519,ham,0,"Sorry, I'll call later"
2520,ham,0,Joy's father is John. Then John is the NAME of Joy's father. Mandan
2521,ham,0,Ok. I only ask abt e movie. U wan ktv oso?
2522,ham,0,Misplaced your number and was sending texts to your old number. Wondering why i've not heard from you this year. All the best in your mcat. Got this number from my atlanta friends
2523,ham,0,"Sorry, I'll call later"
2524,ham,0,Dunno lei... I might b eatin wif my frens... If ü wan to eat then i wait 4 ü lar
2525,ham,0,"Sorry, I'll call later"
2526,spam,1,FREE entry into our £250 weekly comp just send the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk
2527,ham,0,"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it..."
2528,ham,0,Do u noe how 2 send files between 2 computers?
2529,ham,0,"Mmmmm ... I loved waking to your words this morning ! I miss you too, my Love. I hope your day goes well and you are happy. I wait for us to be together again"
2530,ham,0,jay says he'll put in  &lt;#&gt;
2531,ham,0,Can you just come in for a sec? There's somebody here I want you to see
2532,ham,0,So the sun is anti sleep medicine.
2533,ham,0,What's happening with you. Have you gotten a job and have you begun registration for permanent residency
2534,ham,0,Yup ok...
2535,ham,0,Glad it went well :) come over at 11 then we'll have plenty of time before claire goes to work.
2536,ham,0,Ok enjoy . R u there in home.
2537,ham,0,"Can you pls pls send me a mail on all you know about relatives coming to deliver here? All you know about costs, risks, benefits and anything else. Thanks."
2538,ham,0,You do what all you like
2539,ham,0,That's y we haf to combine n c how lor...
2540,ham,0,The monthly amount is not that terrible and you will not pay anything till 6months after finishing school.
2541,ham,0,Hmmm:)how many players selected?
2542,ham,0,"They said if its gonna snow, it will start around 8 or 9 pm tonite! They are predicting an inch of accumulation."
2543,ham,0,I dont. Can you send it to me. Plus how's mode.
2544,ham,0,Aiyo please ü got time meh.
2545,ham,0,Package all your programs well
2546,ham,0,"She is our sister.. She belongs 2 our family.. She is d hope of tomorrow.. Pray 4 her,who was fated 4 d Shoranur train incident. Lets hold our hands together &amp; fuelled by love &amp; concern prior 2 her grief &amp; pain. Pls join in dis chain &amp; pass it. STOP VIOLENCE AGAINST WOMEN."
2547,ham,0,So are you guys asking that i get that slippers again or its gone with last year
2548,ham,0,Company is very good.environment is terrific and food is really nice:)
2549,spam,1,"Text82228>> Get more ringtones, logos and games from www.txt82228.com. Questions: info@txt82228.co.uk"
2550,ham,0,Honestly i've just made a lovely cup of tea and promptly dropped my keys in it and then burnt my fingers getting them out!
2551,ham,0,Yup but not studying surfing lor. I'm in e lazy mode today.
2552,ham,0,Please sen :)my kind advice :-)please come here and try:-)
2553,ham,0,I'm done. C ü there.
2554,ham,0,"Oh fine, I'll be by tonight"
2555,ham,0,Ü give me some time to walk there.
2556,ham,0,I'll reach in ard 20 mins ok...
2557,spam,1,"FreeMSG You have been awarded a FREE mini DIGITAL CAMERA, just reply SNAP to collect your prize! (quizclub Opt out? Stop 80122300p/wk SP:RWM Ph:08704050406)"
2558,ham,0,Fuck babe ... What happened to you ? How come you never came back?
2559,spam,1,This message is brought to you by GMW Ltd. and is not connected to the
2560,ham,0,"Some friends want me to drive em someplace, probably take a while"
2561,ham,0,I also thk too fast... Xy suggest one not me. U dun wan it's ok. Going 2 rain leh where got gd.
2562,ham,0,Are you still getting the goods.
2563,ham,0,And maybe some pressies
2564,ham,0,"Yeah I am, so I'll leave maybe 7ish?"
2565,ham,0,K..k..i'm also fine:)when will you complete the course?
2566,ham,0,"Under the sea, there lays a rock. In the rock, there is an envelope. In the envelope, there is a paper. On the paper, there are 3 words... '"
2567,ham,0,I told her I had a Dr appt next week. She thinks I'm gonna die. I told her its just a check. Nothing to be worried about. But she didn't listen.
2568,ham,0,You in your room? I need a few
2569,ham,0,I dont want to hear anything
2570,ham,0,Hey. For me there is no leave on friday. Wait i will ask my superior and tell you..
2571,ham,0,Ultimately tor motive tui achieve korli.
2572,ham,0,From 5 to 2 only my work timing.
2573,ham,0,… and don‘t worry we‘ll have finished by march … ish!
2574,ham,0,"The house is on the water with a dock, a boat rolled up with a newscaster who dabbles in jazz flute behind the wheel"
2575,spam,1,"Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p"
2576,spam,1,Your next amazing xxx PICSFREE1 video will be sent to you enjoy! If one vid is not enough for 2day text back the keyword PICSFREE1 to get the next video.
2577,ham,0,Now thats going to ruin your thesis!
2578,ham,0,In sch but neva mind u eat 1st lor..
2579,ham,0,Hey whats up? U sleeping all morning?
2580,ham,0,Erm. I thought the contract ran out the4th of october.
2581,ham,0,I dunno until when... Lets go learn pilates...
2582,spam,1,U are subscribed to the best Mobile Content Service in the UK for £3 per ten days until you send STOP to 83435. Helpline 08706091795.
2583,ham,0,Yup i'm elaborating on the safety aspects and some other issues..
2584,spam,1,"3 FREE TAROT TEXTS! Find out about your love life now! TRY 3 FOR FREE! Text CHANCE to 85555 16 only! After 3 Free, Msgs £1.50 each"
2585,ham,0,"Goodmorning, today i am late for 1hr."
2586,ham,0,Hi happy birthday. Hi hi hi hi hi hi hi
2587,ham,0,I will be outside office take all from there
2588,ham,0,If you don't respond imma assume you're still asleep and imma start calling n shit
2589,ham,0,"Aight, see you in a bit"
2590,ham,0,My superior telling that friday is leave for all other department except ours:)so it will be leave for you:)any way call waheed fathima hr and conform it:)
2591,spam,1,Join the UK's horniest Dogging service and u can have sex 2nite!. Just sign up and follow the instructions. Txt ENTRY to 69888 now! Nyt.EC2A.3LP.msg@150p
2592,ham,0,Lol I have to take it. member how I said my aunt flow didn't visit for 6 months? It's cause I developed ovarian cysts. Bc is the only way to shrink them.
2593,ham,0,Still work going on:)it is very small house.
2594,ham,0,"My friend just got here and says he's upping his order by a few grams (he's got $ &lt;#&gt; ), when can you get here?"
2595,ham,0,Tmr timin still da same wat cos i got lesson until 6...
2596,ham,0,"That‘s the thing with apes, u can fight to the death to keep something, but the minute they have it when u let go, thats it!"
2597,spam,1,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country Liverpool played in mid week? Txt ansr to 82277. £1.50 SP:Tyrone
2598,ham,0,No i'm not gonna be able to. || too late notice. || i'll be home in a few weeks anyway. || what are the plans
2599,ham,0,"Got fujitsu, ibm, hp, toshiba... Got a lot of model how to say..."
2600,ham,0,Okie... Thanx...
2601,ham,0,"Gosh that , what a pain. Spose I better come then."
2602,ham,0,"As usual..iam fine, happy &amp; doing well..:)"
2603,ham,0,Okie
2604,ham,0,So when you gonna get rimac access 
2605,ham,0,"""Im at arestaurant eating squid! i will be out about 10:30 wanna dosomething or is that to late?"""
2606,ham,0,You call times job today ok umma and ask them to speed up
2607,ham,0,"""HELLO U.CALL WEN U FINISH WRK.I FANCY MEETIN UP WIV U ALL TONITE AS I NEED A BREAK FROM DABOOKS. DID 4 HRS LAST NITE+2 TODAY OF WRK!"""
2608,ham,0,R U &SAM P IN EACHOTHER. IF WE MEET WE CAN GO 2 MY HOUSE
2609,ham,0,:-) yeah! Lol. Luckily i didn't have a starring role like you!
2610,ham,0,Hello madam how are you ?
2611,ham,0,"Awesome, text me when you're restocked"
2612,ham,0,"As usual..iam fine, happy &amp; doing well..:)"
2613,spam,1,Knock Knock Txt whose there to 80082 to enter r weekly draw 4 a £250 gift voucher 4 a store of yr choice. T&Cs www.tkls.com age16 to stoptxtstop£1.50/week
2614,ham,0,Yes. It's all innocent fun. O:-)
2615,ham,0,Thanks for sending this mental ability question..
2616,ham,0,"Sir, hope your day is going smoothly. i really hoped i wont have to bother you about this. I have some bills that i can't settle this month. I am out of all extra cash. I know this is a challenging time for you also but i have to let you know."
2617,ham,0,2marrow only. Wed at  &lt;#&gt;  to 2 aha.
2618,ham,0,I went to ur hon lab but no one is there.
2619,ham,0,I cant pick the phone right now. Pls send a message
2620,ham,0,Hey pple...$700 or $900 for 5 nights...Excellent location wif breakfast hamper!!!
2621,spam,1,<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 40 matches. Please call back on 09056242159 to retrieve your messages and matches cc100p/min
2622,ham,0,How come?
2623,ham,0,Lol! Nah wasn't too bad thanks. Its good to b home but its been quite a reality check. Hows ur day been? Did u do anything with website?
2624,ham,0,Ok lor...
2625,ham,0,I'm coming home 4 dinner.
2626,ham,0,S da..al r above  &lt;#&gt;
2627,spam,1,"FREE RING TONE just text ""POLYS"" to 87131. Then every week get a new tone. 0870737910216yrs only £1.50/wk."
2628,ham,0,Unni thank you dear for the recharge..Rakhesh
2629,ham,0,I know I'm lacking on most of this particular dramastorm's details but for the most part I'm not worried about that
2630,ham,0,Haha... They cant what... At the most tmr forfeit... haha so how?
2631,ham,0,"Hey there! Glad u r better now. I hear u treated urself to a digi cam, is it good? We r off at 9pm. Have a fab new year, c u in coupla wks!"
2632,ham,0,No way I'm going back there!
2633,spam,1,"URGENT! Your mobile No 077xxx WON a £2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362206 ASAP! BOX97N7QP, 150ppm"
2634,ham,0,I WILL CAL YOU SIR. In meeting
2635,ham,0,"That's what I love to hear :V see you sundayish, then"
2636,ham,0,"Sorry da thangam, very very sorry i am held up with prasad."
2637,ham,0,Tiwary to rcb.battle between bang and kochi.
2638,ham,0,Thank god they are in bed!
2639,ham,0,No I don't have cancer. Moms making a big deal out of a regular checkup aka pap smear
2640,ham,0,Am in gobi arts college
2641,ham,0,Why she wants to talk to me
2642,ham,0,Pandy joined 4w technologies today.he got job..
2643,spam,1,"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18"
2644,ham,0,"They can try! They can get lost, in fact. Tee hee"
2645,ham,0,Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.
2646,ham,0,My friends use to call the same.
